id,path,source_folder,text_len_chars,text_len_tokens,npy_path,embedding_dim,embedding_dtype
6551f5b876cde5c095f615bd_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615bd_20220511.json,TL_서울_구조_small,210,83,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615bd_20220511.npy,768,float32
6551f5b876cde5c095f615be_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615be_20220511.json,TL_서울_구조_small,669,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615be_20220511.npy,768,float32
6551f5b876cde5c095f615bf_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615bf_20220511.json,TL_서울_구조_small,634,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615bf_20220511.npy,768,float32
6551f5b876cde5c095f615c1_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615c1_20220511.json,TL_서울_구조_small,534,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615c1_20220511.npy,768,float32
6551f5b876cde5c095f615c8_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615c8_20220511.json,TL_서울_구조_small,218,86,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615c8_20220511.npy,768,float32
6551f5b876cde5c095f615ca_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615ca_20220511.json,TL_서울_구조_small,301,123,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615ca_20220511.npy,768,float32
6551f5b876cde5c095f615cc_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615cc_20220511.json,TL_서울_구조_small,359,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615cc_20220511.npy,768,float32
6551f5b876cde5c095f615ce_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615ce_20220511.json,TL_서울_구조_small,708,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615ce_20220511.npy,768,float32
6551f5b876cde5c095f615d2_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615d2_20220511.json,TL_서울_구조_small,920,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615d2_20220511.npy,768,float32
6551f5b876cde5c095f615d4_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615d4_20220511.json,TL_서울_구조_small,511,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615d4_20220511.npy,768,float32
6551f5b876cde5c095f615d6_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615d6_20220511.json,TL_서울_구조_small,650,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615d6_20220511.npy,768,float32
6551f5b876cde5c095f615d8_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615d8_20220511.json,TL_서울_구조_small,564,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615d8_20220511.npy,768,float32
6551f5b876cde5c095f615db_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615db_20220511.json,TL_서울_구조_small,535,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615db_20220511.npy,768,float32
6551f5b876cde5c095f615e1_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615e1_20220511.json,TL_서울_구조_small,240,97,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615e1_20220511.npy,768,float32
6551f5b876cde5c095f615e6_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615e6_20220511.json,TL_서울_구조_small,638,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615e6_20220511.npy,768,float32
6551f5b876cde5c095f615e7_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615e7_20220511.json,TL_서울_구조_small,331,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615e7_20220511.npy,768,float32
6551f5b876cde5c095f615e8_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615e8_20220511.json,TL_서울_구조_small,348,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615e8_20220511.npy,768,float32
6551f5b876cde5c095f615e9_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615e9_20220511.json,TL_서울_구조_small,408,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615e9_20220511.npy,768,float32
6551f5b876cde5c095f615ea_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615ea_20220511.json,TL_서울_구조_small,668,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615ea_20220511.npy,768,float32
6551f5b876cde5c095f615ef_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615ef_20220511.json,TL_서울_구조_small,773,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615ef_20220511.npy,768,float32
6551f5b876cde5c095f615f1_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615f1_20220511.json,TL_서울_구조_small,327,124,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615f1_20220511.npy,768,float32
6551f5b876cde5c095f615f3_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615f3_20220511.json,TL_서울_구조_small,222,94,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615f3_20220511.npy,768,float32
6551f5b876cde5c095f615f4_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615f4_20220511.json,TL_서울_구조_small,462,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615f4_20220511.npy,768,float32
6551f5b876cde5c095f615f8_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615f8_20220511.json,TL_서울_구조_small,289,112,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615f8_20220511.npy,768,float32
6551f5b876cde5c095f615fa_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615fa_20220511.json,TL_서울_구조_small,307,115,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615fa_20220511.npy,768,float32
6551f5b876cde5c095f615fb_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615fb_20220511.json,TL_서울_구조_small,362,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615fb_20220511.npy,768,float32
6551f5b876cde5c095f615fd_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615fd_20220511.json,TL_서울_구조_small,516,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615fd_20220511.npy,768,float32
6551f5b876cde5c095f615fe_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f615fe_20220511.json,TL_서울_구조_small,620,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f615fe_20220511.npy,768,float32
6551f5b876cde5c095f61603_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61603_20220511.json,TL_서울_구조_small,388,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61603_20220511.npy,768,float32
6551f5b876cde5c095f61604_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61604_20220511.json,TL_서울_구조_small,177,68,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61604_20220511.npy,768,float32
6551f5b876cde5c095f61607_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61607_20220511.json,TL_서울_구조_small,214,83,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61607_20220511.npy,768,float32
6551f5b876cde5c095f61608_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61608_20220511.json,TL_서울_구조_small,492,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61608_20220511.npy,768,float32
6551f5b876cde5c095f61609_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61609_20220511.json,TL_서울_구조_small,217,83,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61609_20220511.npy,768,float32
6551f5b876cde5c095f6160a_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6160a_20220511.json,TL_서울_구조_small,655,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6160a_20220511.npy,768,float32
6551f5b876cde5c095f6160b_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6160b_20220511.json,TL_서울_구조_small,128,56,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6160b_20220511.npy,768,float32
6551f5b876cde5c095f6160d_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6160d_20220511.json,TL_서울_구조_small,213,85,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6160d_20220511.npy,768,float32
6551f5b876cde5c095f6160e_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6160e_20220511.json,TL_서울_구조_small,416,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6160e_20220511.npy,768,float32
6551f5b876cde5c095f6160f_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6160f_20220511.json,TL_서울_구조_small,306,112,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6160f_20220511.npy,768,float32
6551f5b876cde5c095f61611_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61611_20220511.json,TL_서울_구조_small,378,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61611_20220511.npy,768,float32
6551f5b876cde5c095f61612_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61612_20220511.json,TL_서울_구조_small,312,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61612_20220511.npy,768,float32
6551f5b876cde5c095f61616_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61616_20220511.json,TL_서울_구조_small,288,123,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61616_20220511.npy,768,float32
6551f5b876cde5c095f61618_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61618_20220511.json,TL_서울_구조_small,229,97,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61618_20220511.npy,768,float32
6551f5b876cde5c095f61619_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61619_20220511.json,TL_서울_구조_small,207,80,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61619_20220511.npy,768,float32
6551f5b876cde5c095f6161a_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6161a_20220511.json,TL_서울_구조_small,421,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6161a_20220511.npy,768,float32
6551f5b876cde5c095f6161b_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6161b_20220511.json,TL_서울_구조_small,800,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6161b_20220511.npy,768,float32
6551f5b876cde5c095f6161c_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6161c_20220511.json,TL_서울_구조_small,168,64,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6161c_20220511.npy,768,float32
6551f5b876cde5c095f6161e_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6161e_20220511.json,TL_서울_구조_small,288,125,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6161e_20220511.npy,768,float32
6551f5b876cde5c095f6161f_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6161f_20220511.json,TL_서울_구조_small,416,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6161f_20220511.npy,768,float32
6551f5b876cde5c095f61620_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61620_20220511.json,TL_서울_구조_small,367,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61620_20220511.npy,768,float32
6551f5b876cde5c095f61621_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61621_20220511.json,TL_서울_구조_small,313,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61621_20220511.npy,768,float32
6551f5b876cde5c095f61623_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61623_20220511.json,TL_서울_구조_small,176,82,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61623_20220511.npy,768,float32
6551f5b876cde5c095f61628_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61628_20220511.json,TL_서울_구조_small,308,122,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61628_20220511.npy,768,float32
6551f5b876cde5c095f6162a_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6162a_20220511.json,TL_서울_구조_small,244,93,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6162a_20220511.npy,768,float32
6551f5b876cde5c095f6162b_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6162b_20220511.json,TL_서울_구조_small,305,117,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6162b_20220511.npy,768,float32
6551f5b876cde5c095f6162c_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6162c_20220511.json,TL_서울_구조_small,536,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6162c_20220511.npy,768,float32
6551f5b876cde5c095f6162d_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6162d_20220511.json,TL_서울_구조_small,712,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6162d_20220511.npy,768,float32
6551f5b876cde5c095f6162e_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6162e_20220511.json,TL_서울_구조_small,180,62,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6162e_20220511.npy,768,float32
6551f5b876cde5c095f61630_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61630_20220511.json,TL_서울_구조_small,443,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61630_20220511.npy,768,float32
6551f5b876cde5c095f61633_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61633_20220511.json,TL_서울_구조_small,677,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61633_20220511.npy,768,float32
6551f5b876cde5c095f61635_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61635_20220511.json,TL_서울_구조_small,429,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61635_20220511.npy,768,float32
6551f5b876cde5c095f61636_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61636_20220511.json,TL_서울_구조_small,598,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61636_20220511.npy,768,float32
6551f5b876cde5c095f61637_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61637_20220511.json,TL_서울_구조_small,261,95,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61637_20220511.npy,768,float32
6551f5b876cde5c095f61639_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61639_20220511.json,TL_서울_구조_small,699,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61639_20220511.npy,768,float32
6551f5b876cde5c095f6163e_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6163e_20220511.json,TL_서울_구조_small,1063,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6163e_20220511.npy,768,float32
6551f5b876cde5c095f61640_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61640_20220511.json,TL_서울_구조_small,297,124,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61640_20220511.npy,768,float32
6551f5b876cde5c095f61642_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61642_20220511.json,TL_서울_구조_small,833,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61642_20220511.npy,768,float32
6551f5b876cde5c095f61643_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61643_20220511.json,TL_서울_구조_small,202,80,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61643_20220511.npy,768,float32
6551f5b876cde5c095f61644_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61644_20220511.json,TL_서울_구조_small,440,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61644_20220511.npy,768,float32
6551f5b876cde5c095f61645_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61645_20220511.json,TL_서울_구조_small,405,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61645_20220511.npy,768,float32
6551f5b876cde5c095f61648_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61648_20220511.json,TL_서울_구조_small,370,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61648_20220511.npy,768,float32
6551f5b876cde5c095f61649_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61649_20220511.json,TL_서울_구조_small,278,98,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61649_20220511.npy,768,float32
6551f5b876cde5c095f6164c_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6164c_20220511.json,TL_서울_구조_small,506,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6164c_20220511.npy,768,float32
6551f5b876cde5c095f6164d_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6164d_20220511.json,TL_서울_구조_small,266,102,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6164d_20220511.npy,768,float32
6551f5b876cde5c095f6164e_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f6164e_20220511.json,TL_서울_구조_small,347,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f6164e_20220511.npy,768,float32
6551f5b876cde5c095f61651_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61651_20220511.json,TL_서울_구조_small,576,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61651_20220511.npy,768,float32
6551f5b876cde5c095f61652_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61652_20220511.json,TL_서울_구조_small,435,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61652_20220511.npy,768,float32
6551f5b876cde5c095f61653_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61653_20220511.json,TL_서울_구조_small,360,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61653_20220511.npy,768,float32
6551f5b876cde5c095f61654_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61654_20220511.json,TL_서울_구조_small,399,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61654_20220511.npy,768,float32
6551f5b876cde5c095f61657_20220511.json,/content/drive/MyDrive/TL_서울_구조_small/6551f5b876cde5c095f61657_20220511.json,TL_서울_구조_small,738,128,/content/output/smalldata/TL_서울_구조_small/6551f5b876cde5c095f61657_20220511.npy,768,float32
