id,path,source_folder,text_len_chars,text_len_tokens,npy_path,embedding_dim,embedding_dtype
651e4ffdc97a3f0ef3c6a07a_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a07a_20221001.json,TL_서울_화재_small,755,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a07a_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a118_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a118_20221001.json,TL_서울_화재_small,991,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a118_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a146_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a146_20221001.json,TL_서울_화재_small,637,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a146_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a154_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a154_20221001.json,TL_서울_화재_small,283,114,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a154_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a159_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a159_20221001.json,TL_서울_화재_small,290,114,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a159_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a218_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a218_20221001.json,TL_서울_화재_small,874,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a218_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a27e_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a27e_20221001.json,TL_서울_화재_small,505,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a27e_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a2af_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a2af_20221001.json,TL_서울_화재_small,490,128,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a2af_20221001.npy,768,float32
651e4ffdc97a3f0ef3c6a2b7_20221001.json,/content/drive/MyDrive/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a2b7_20221001.json,TL_서울_화재_small,237,90,/content/output/smalldata/TL_서울_화재_small/651e4ffdc97a3f0ef3c6a2b7_20221001.npy,768,float32
651e5013d7e77fe70c0afd47_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afd47_20221002.json,TL_서울_화재_small,702,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afd47_20221002.npy,768,float32
651e5013d7e77fe70c0afd4e_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afd4e_20221002.json,TL_서울_화재_small,305,113,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afd4e_20221002.npy,768,float32
651e5013d7e77fe70c0afdb0_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afdb0_20221002.json,TL_서울_화재_small,708,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afdb0_20221002.npy,768,float32
651e5013d7e77fe70c0afdf1_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afdf1_20221002.json,TL_서울_화재_small,439,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afdf1_20221002.npy,768,float32
651e5013d7e77fe70c0afe00_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afe00_20221002.json,TL_서울_화재_small,516,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afe00_20221002.npy,768,float32
651e5013d7e77fe70c0afe1b_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afe1b_20221002.json,TL_서울_화재_small,698,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afe1b_20221002.npy,768,float32
651e5013d7e77fe70c0afea0_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afea0_20221002.json,TL_서울_화재_small,308,125,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afea0_20221002.npy,768,float32
651e5013d7e77fe70c0afeef_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afeef_20221002.json,TL_서울_화재_small,719,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afeef_20221002.npy,768,float32
651e5013d7e77fe70c0afef2_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0afef2_20221002.json,TL_서울_화재_small,693,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0afef2_20221002.npy,768,float32
651e5013d7e77fe70c0b0014_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b0014_20221002.json,TL_서울_화재_small,304,116,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b0014_20221002.npy,768,float32
651e5013d7e77fe70c0b0102_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b0102_20221002.json,TL_서울_화재_small,694,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b0102_20221002.npy,768,float32
651e5013d7e77fe70c0b014a_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b014a_20221002.json,TL_서울_화재_small,442,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b014a_20221002.npy,768,float32
651e5013d7e77fe70c0b0151_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b0151_20221002.json,TL_서울_화재_small,451,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b0151_20221002.npy,768,float32
651e5013d7e77fe70c0b01bc_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b01bc_20221002.json,TL_서울_화재_small,239,96,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b01bc_20221002.npy,768,float32
651e5013d7e77fe70c0b01f8_20221002.json,/content/drive/MyDrive/TL_서울_화재_small/651e5013d7e77fe70c0b01f8_20221002.json,TL_서울_화재_small,760,128,/content/output/smalldata/TL_서울_화재_small/651e5013d7e77fe70c0b01f8_20221002.npy,768,float32
651e5029d029fc04ba3a6d81_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6d81_20221003.json,TL_서울_화재_small,651,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6d81_20221003.npy,768,float32
651e5029d029fc04ba3a6db3_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6db3_20221003.json,TL_서울_화재_small,424,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6db3_20221003.npy,768,float32
651e5029d029fc04ba3a6db8_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6db8_20221003.json,TL_서울_화재_small,467,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6db8_20221003.npy,768,float32
651e5029d029fc04ba3a6dce_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6dce_20221003.json,TL_서울_화재_small,561,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6dce_20221003.npy,768,float32
651e5029d029fc04ba3a6e1c_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6e1c_20221003.json,TL_서울_화재_small,419,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6e1c_20221003.npy,768,float32
651e5029d029fc04ba3a6e63_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6e63_20221003.json,TL_서울_화재_small,269,105,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6e63_20221003.npy,768,float32
651e5029d029fc04ba3a6e75_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6e75_20221003.json,TL_서울_화재_small,329,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6e75_20221003.npy,768,float32
651e5029d029fc04ba3a6ea2_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6ea2_20221003.json,TL_서울_화재_small,968,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6ea2_20221003.npy,768,float32
651e5029d029fc04ba3a6edb_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6edb_20221003.json,TL_서울_화재_small,1045,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6edb_20221003.npy,768,float32
651e5029d029fc04ba3a6f41_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6f41_20221003.json,TL_서울_화재_small,529,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6f41_20221003.npy,768,float32
651e5029d029fc04ba3a6f59_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6f59_20221003.json,TL_서울_화재_small,655,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6f59_20221003.npy,768,float32
651e5029d029fc04ba3a6fb4_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6fb4_20221003.json,TL_서울_화재_small,400,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6fb4_20221003.npy,768,float32
651e5029d029fc04ba3a6fd0_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6fd0_20221003.json,TL_서울_화재_small,335,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6fd0_20221003.npy,768,float32
651e5029d029fc04ba3a6fdc_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a6fdc_20221003.json,TL_서울_화재_small,715,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a6fdc_20221003.npy,768,float32
651e5029d029fc04ba3a7004_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a7004_20221003.json,TL_서울_화재_small,586,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a7004_20221003.npy,768,float32
651e5029d029fc04ba3a7054_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a7054_20221003.json,TL_서울_화재_small,547,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a7054_20221003.npy,768,float32
651e5029d029fc04ba3a7082_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a7082_20221003.json,TL_서울_화재_small,377,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a7082_20221003.npy,768,float32
651e5029d029fc04ba3a708f_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a708f_20221003.json,TL_서울_화재_small,706,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a708f_20221003.npy,768,float32
651e5029d029fc04ba3a70bf_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a70bf_20221003.json,TL_서울_화재_small,650,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a70bf_20221003.npy,768,float32
651e5029d029fc04ba3a70d3_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a70d3_20221003.json,TL_서울_화재_small,181,68,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a70d3_20221003.npy,768,float32
651e5029d029fc04ba3a717b_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a717b_20221003.json,TL_서울_화재_small,682,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a717b_20221003.npy,768,float32
651e5029d029fc04ba3a71b5_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a71b5_20221003.json,TL_서울_화재_small,787,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a71b5_20221003.npy,768,float32
651e5029d029fc04ba3a71d2_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a71d2_20221003.json,TL_서울_화재_small,517,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a71d2_20221003.npy,768,float32
651e5029d029fc04ba3a7280_20221003.json,/content/drive/MyDrive/TL_서울_화재_small/651e5029d029fc04ba3a7280_20221003.json,TL_서울_화재_small,917,128,/content/output/smalldata/TL_서울_화재_small/651e5029d029fc04ba3a7280_20221003.npy,768,float32
651e508f2acb389901367a77_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367a77_20221005.json,TL_서울_화재_small,564,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367a77_20221005.npy,768,float32
651e508f2acb389901367ac8_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367ac8_20221005.json,TL_서울_화재_small,257,102,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367ac8_20221005.npy,768,float32
651e508f2acb389901367b61_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367b61_20221005.json,TL_서울_화재_small,563,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367b61_20221005.npy,768,float32
651e508f2acb389901367bfc_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367bfc_20221005.json,TL_서울_화재_small,396,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367bfc_20221005.npy,768,float32
651e508f2acb389901367c4e_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367c4e_20221005.json,TL_서울_화재_small,952,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367c4e_20221005.npy,768,float32
651e508f2acb389901367c51_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367c51_20221005.json,TL_서울_화재_small,605,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367c51_20221005.npy,768,float32
651e508f2acb389901367c56_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367c56_20221005.json,TL_서울_화재_small,546,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367c56_20221005.npy,768,float32
651e508f2acb389901367c5f_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367c5f_20221005.json,TL_서울_화재_small,362,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367c5f_20221005.npy,768,float32
651e508f2acb389901367cc7_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367cc7_20221005.json,TL_서울_화재_small,197,74,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367cc7_20221005.npy,768,float32
651e508f2acb389901367cd2_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367cd2_20221005.json,TL_서울_화재_small,276,108,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367cd2_20221005.npy,768,float32
651e508f2acb389901367d4d_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367d4d_20221005.json,TL_서울_화재_small,455,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367d4d_20221005.npy,768,float32
651e508f2acb389901367d75_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367d75_20221005.json,TL_서울_화재_small,623,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367d75_20221005.npy,768,float32
651e508f2acb389901367e5c_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367e5c_20221005.json,TL_서울_화재_small,264,107,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367e5c_20221005.npy,768,float32
651e508f2acb389901367eab_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367eab_20221005.json,TL_서울_화재_small,503,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367eab_20221005.npy,768,float32
651e508f2acb389901367ede_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367ede_20221005.json,TL_서울_화재_small,484,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367ede_20221005.npy,768,float32
651e508f2acb389901367f07_20221005.json,/content/drive/MyDrive/TL_서울_화재_small/651e508f2acb389901367f07_20221005.json,TL_서울_화재_small,733,128,/content/output/smalldata/TL_서울_화재_small/651e508f2acb389901367f07_20221005.npy,768,float32
651e50c72f06ed4a6e31df8c_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31df8c_20221006.json,TL_서울_화재_small,361,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31df8c_20221006.npy,768,float32
651e50c72f06ed4a6e31dfc6_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31dfc6_20221006.json,TL_서울_화재_small,647,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31dfc6_20221006.npy,768,float32
651e50c72f06ed4a6e31e021_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e021_20221006.json,TL_서울_화재_small,102,44,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e021_20221006.npy,768,float32
651e50c72f06ed4a6e31e0a1_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e0a1_20221006.json,TL_서울_화재_small,227,85,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e0a1_20221006.npy,768,float32
651e50c72f06ed4a6e31e0ef_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e0ef_20221006.json,TL_서울_화재_small,904,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e0ef_20221006.npy,768,float32
651e50c72f06ed4a6e31e196_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e196_20221006.json,TL_서울_화재_small,551,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e196_20221006.npy,768,float32
651e50c72f06ed4a6e31e23b_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e23b_20221006.json,TL_서울_화재_small,725,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e23b_20221006.npy,768,float32
651e50c72f06ed4a6e31e297_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e297_20221006.json,TL_서울_화재_small,473,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e297_20221006.npy,768,float32
651e50c72f06ed4a6e31e34a_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e34a_20221006.json,TL_서울_화재_small,200,69,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e34a_20221006.npy,768,float32
651e50c72f06ed4a6e31e3ea_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e3ea_20221006.json,TL_서울_화재_small,331,128,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e3ea_20221006.npy,768,float32
651e50c72f06ed4a6e31e439_20221006.json,/content/drive/MyDrive/TL_서울_화재_small/651e50c72f06ed4a6e31e439_20221006.json,TL_서울_화재_small,210,81,/content/output/smalldata/TL_서울_화재_small/651e50c72f06ed4a6e31e439_20221006.npy,768,float32
651e5d869190d6c5e8be56ce_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be56ce_20221004.json,TL_서울_화재_small,612,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be56ce_20221004.npy,768,float32
651e5d869190d6c5e8be5714_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be5714_20221004.json,TL_서울_화재_small,698,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be5714_20221004.npy,768,float32
651e5d869190d6c5e8be5728_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be5728_20221004.json,TL_서울_화재_small,404,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be5728_20221004.npy,768,float32
651e5d869190d6c5e8be577f_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be577f_20221004.json,TL_서울_화재_small,914,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be577f_20221004.npy,768,float32
651e5d869190d6c5e8be57f5_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be57f5_20221004.json,TL_서울_화재_small,501,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be57f5_20221004.npy,768,float32
651e5d869190d6c5e8be5806_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be5806_20221004.json,TL_서울_화재_small,457,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be5806_20221004.npy,768,float32
651e5d869190d6c5e8be582c_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be582c_20221004.json,TL_서울_화재_small,836,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be582c_20221004.npy,768,float32
651e5d869190d6c5e8be5848_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be5848_20221004.json,TL_서울_화재_small,398,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be5848_20221004.npy,768,float32
651e5d869190d6c5e8be58e5_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be58e5_20221004.json,TL_서울_화재_small,137,56,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be58e5_20221004.npy,768,float32
651e5d869190d6c5e8be58f3_20221004.json,/content/drive/MyDrive/TL_서울_화재_small/651e5d869190d6c5e8be58f3_20221004.json,TL_서울_화재_small,484,128,/content/output/smalldata/TL_서울_화재_small/651e5d869190d6c5e8be58f3_20221004.npy,768,float32
